1158(-2.8024, 0.2000, -0.7741)
1158(-2.9463, 0.2000, 0.0027)
1159(1.6525, 0.2000, -0.4188)
1159(1.9041, 0.2000, -1.3473)
1159(2.2636, 0.2000, -0.7064)
1159(1.8911, 0.2000, -1.7574)
1159(-3.4331, 0.2000, -1.5077)
1159(-2.8276, 0.2000, -0.7709)
1159(-2.9453, 0.2000, 0.0020)
1160(1.6313, 0.2000, -0.4244)
1160(1.8773, 0.2000, -1.3451)
1160(2.2883, 0.2000, -0.7117)
1160(1.8658, 0.2000, -1.7605)
1160(-3.4046, 0.2000, -1.5015)
1160(-2.8529, 0.2000, -0.7676)
1160(-2.9443, 0.2000, 0.0012)
1161(1.6100, 0.2000, -0.4300)
1161(1.8505, 0.2000, -1.3430)
1161(2.3130, 0.2000, -0.7170)
1161(1.8405, 0.2000, -1.7637)
1161(-3.3762, 0.2000, -1.4954)
1161(-2.8782, 0.2000, -0.7644)
1161(-2.9433, 0.2000, 0.0005)
1162(1.5881, 0.2000, -0.4331)
1162(1.8238, 0.2000, -1.3408)
1162(2.3377, 0.2000, -0.7223)
1162(1.8153, 0.2000, -1.7668)
1162(-3.3477, 0.2000, -1.4892)
1162(-2.9035, 0.2000, -0.7612)
1162(-2.9423, 0.2000, -0.0002)
1163(1.5661, 0.2000, -0.4361)
1163(1.7970, 0.2000, -1.3386)
1163(2.3625, 0.2000, -0.7275)
1163(1.7900, 0.2000, -1.7700)
1163(-3.3192, 0.2000, -1.4831)
1163(-2.9288, 0.2000, -0.7579)
1163(-2.9412, 0.2000, -0.0009)
1164(1.5442, 0.2000, -0.4392)
1164(1.7703, 0.2000, -1.3365)
1164(2.3872, 0.2000, -0.7328)
1164(1.7653, 0.2000, -1.7679)
1164(-3.2908, 0.2000, -1.4769)
1164(-2.9541, 0.2000, -0.7547)
1164(-2.9402, 0.2000, -0.0016)
1165(1.5222, 0.2000, -0.4422)
1165(1.7435, 0.2000, -1.3343)
1165(2.4119, 0.2000, -0.7381)
1165(1.7406, 0.2000, -1.7659)
1165(-3.2623, 0.2000, -1.4708)
1165(-2.9794, 0.2000, -0.7515)
1165(-2.9392, 0.2000, -0.0023)
1166(1.5003, 0.2000, -0.4453)
1166(1.7168, 0.2000, -1.3322)
1166(2.4366, 0.2000, -0.7434)
1166(1.7159, 0.2000, -1.7638)
1166(-3.2338, 0.2000, -1.4646)
1166(-3.0047, 0.2000, -0.7482)
1166(-2.9382, 0.2000, -0.0030)
1167(1.4783, 0.2000, -0.4483)
1167(1.6900, 0.2000, -1.3300)
1167(2.4613, 0.2000, -0.7487)
1167(1.6912, 0.2000, -1.7618)
1167(-3.2054, 0.2000, -1.4585)
1167(-3.0300, 0.2000, -0.7450)
1167(-2.9372, 0.2000, -0.0037)
1168(1.4564, 0.2000, -0.4514)
1168(1.6657, 0.2000, -1.3286)
1168(2.4860, 0.2000, -0.7540)
1168(1.6665, 0.2000, -1.7597)
1168(-3.1769, 0.2000, -1.4523)
1168(-3.0553, 0.2000, -0.7418)
1168(-2.9362, 0.2000, -0.0044)
1169(1.4344, 0.2000, -0.4544)
1169(1.6414, 0.2000, -1.3273)
1169(2.5108, 0.2000, -0.7592)
1169(1.6418, 0.2000, -1.7576)
1169(-3.1485, 0.2000, -1.4462)
1169(-3.0806, 0.2000, -0.7385)
1169(-2.9352, 0.2000, -0.0051)
1170(1.4125, 0.2000, -0.4575)
1170(1.6170, 0.2000, -1.3259)
1170(2.5355, 0.2000, -0.7645)
1170(1.6171, 0.2000, -1.7556)
1170(-3.1200, 0.2000, -1.4400)
1170(-3.1059, 0.2000, -0.7353)
1170(-2.9342, 0.2000, -0.0059)
1171(1.3906, 0.2000, -0.4606)
1171(1.5927, 0.2000, -1.3245)
1171(2.5602, 0.2000, -0.7698)
1171(1.5924, 0.2000, -1.7535)
1171(-3.0915, 0.2000, -1.4338)
1171(-3.1312, 0.2000, -0.7321)
1171(-2.9332, 0.2000, -0.0066)
1172(1.3686, 0.2000, -0.4636)
1172(1.5684, 0.2000, -1.3232)
1172(2.5849, 0.2000, -0.7751)
1172(1.5676, 0.2000, -1.7515)
1172(-3.0631, 0.2000, -1.4277)
1172(-3.1565, 0.2000, -0.7288)
1172(-2.9322, 0.2000, -0.0073)
1173(1.3467, 0.2000, -0.4667)
1173(1.5441, 0.2000, -1.3218)
1173(2.6096, 0.2000, -0.7804)
1173(1.5429, 0.2000, -1.7494)
1173(-3.0346, 0.2000, -1.4215)
1173(-3.1818, 0.2000, -0.7256)
1173(-2.9312, 0.2000, -0.0080)
1174(1.3247, 0.2000, -0.4697)
1174(1.5198, 0.2000, -1.3205)
1174(2.6343, 0.2000, -0.7857)
1174(1.5182, 0.2000, -1.7474)
1174(-3.0062, 0.2000, -1.4154)
1174(-3.2071, 0.2000, -0.7224)
1174(-2.9302, 0.2000, -0.0087)
1175(1.3028, 0.2000, -0.4728)
1175(1.4955, 0.2000, -1.3191)
1175(2.6591, 0.2000, -0.7909)
1175(1.4935, 0.2000, -1.7453)
1175(-2.9777, 0.2000, -1.4092)
1175(-3.2324, 0.2000, -0.7191)
1175(-2.9292, 0.2000, -0.0094)
1176(1.2808, 0.2000, -0.4758)
1176(1.4711, 0.2000, -1.3177)
1176(2.6838, 0.2000, -0.7962)
1176(1.4688, 0.2000, -1.7432)
1176(-2.9492, 0.2000, -1.4031)
1176(-3.2576, 0.2000, -0.7159)
1176(-2.9282, 0.2000, -0.0101)
1177(1.2589, 0.2000, -0.4789)
1177(1.4468, 0.2000, -1.3164)
1177(2.7085, 0.2000, -0.8015)
1177(1.4441, 0.2000, -1.7412)
1177(-2.9208, 0.2000, -1.3969)
1177(-3.2829, 0.2000, -0.7126)
1177(-2.9272, 0.2000, -0.0108)
1178(1.2369, 0.2000, -0.4819)
1178(1.4225, 0.2000, -1.3150)
1178(2.7332, 0.2000, -0.8068)
1178(1.4194, 0.2000, -1.7391)
1178(-2.8923, 0.2000, -1.3908)
1178(-3.3082, 0.2000, -0.7094)
1178(-2.9262, 0.2000, -0.0115)
1179(1.2150, 0.2000, -0.4850)
1179(1.3982, 0.2000, -1.3136)
1179(2.7579, 0.2000, -0.8121)
1179(1.3947, 0.2000, -1.7371)
1179(-2.8638, 0.2000, -1.3846)
1179(-3.3335, 0.2000, -0.7062)
1179(-2.9252, 0.2000, -0.0122)
1180(1.1931, 0.2000, -0.4881)
1180(1.3739, 0.2000, -1.3123)
1180(2.7826, 0.2000, -0.8174)
1180(1.3700, 0.2000, -1.7350)
1180(-2.8354, 0.2000, -1.3785)
1180(-3.3588, 0.2000, -0.7029)
1180(-2.9241, 0.2000, -0.0130)
1181(1.1711, 0.2000, -0.4911)
1181(1.3495, 0.2000, -1.3109)
1181(2.8074, 0.2000, -0.8226)
1181(1.3453, 0.2000, -1.7329)
1181(-2.8069, 0.2000, -1.3723)
1181(-3.3841, 0.2000, -0.6997)
1181(-2.9231, 0.2000, -0.0137)
1182(1.1492, 0.2000, -0.4942)
1182(1.3252, 0.2000, -1.3095)
1182(2.8321, 0.2000, -0.8279)
1182(1.3206, 0.2000, -1.7309)
1182(-2.7785, 0.2000, -1.3662)
1182(-3.4094, 0.2000, -0.6965)
1182(-2.9221, 0.2000, -0.0144)
1183(1.1272, 0.2000, -0.4972)
1183(1.3009, 0.2000, -1.3082)
1183(2.8568, 0.2000, -0.8332)
1183(1.2959, 0.2000, -1.7288)
1183(-2.7500, 0.2000, -1.3600)
1183(-3.4347, 0.2000, -0.6932)
1183(-2.9211, 0.2000, -0.0151)
1184(1.1053, 0.2000, -0.5003)
1184(1.2766, 0.2000, -1.3068)
1184(2.8815, 0.2000, -0.8385)
1184(1.2712, 0.2000, -1.7268)
1184(-2.7241, 0.2000, -1.3505)
1184(-3.4600, 0.2000, -0.6900)
1184(-2.9201, 0.2000, -0.0158)
1185(1.0833, 0.2000, -0.5033)
1185(1.2523, 0.2000, -1.3055)
1185(2.9062, 0.2000, -0.8438)
1185(1.2465, 0.2000, -1.7247)
1185(-2.6982, 0.2000, -1.3409)
1185(-2.9191, 0.2000, -0.0165)
1186(1.0614, 0.2000, -0.5064)
1186(1.2280, 0.2000, -1.3041)
1186(2.9309, 0.2000, -0.8491)
1186(1.2218, 0.2000, -1.7226)
1186(-2.6723, 0.2000, -1.3314)
1186(-2.9181, 0.2000, -0.0172)
1187(1.0394, 0.2000, -0.5094)
1187(1.2036, 0.2000, -1.3027)
1187(2.9557, 0.2000, -0.8543)
1187(1.1971, 0.2000, -1.7206)
1187(-2.6464, 0.2000, -1.3218)
1187(-2.9171, 0.2000, -0.0179)
1188(1.0175, 0.2000, -0.5125)
1188(1.1793, 0.2000, -1.3014)
1188(2.9804, 0.2000, -0.8596)
1188(1.1724, 0.2000, -1.7185)
1188(-2.6205, 0.2000, -1.3123)
1188(-2.9161, 0.2000, -0.0186)
1189(0.9956, 0.2000, -0.5156)
1189(1.1550, 0.2000, -1.3000)
1189(3.0051, 0.2000, -0.8649)
1189(1.1476, 0.2000, -1.7165)
1189(-2.5945, 0.2000, -1.3027)
1189(-2.9151, 0.2000, -0.0193)
1190(0.9736, 0.2000, -0.5186)
1190(1.1307, 0.2000, -1.2986)
1190(3.0298, 0.2000, -0.8702)
1190(1.1229, 0.2000, -1.7144)
1190(-2.5686, 0.2000, -1.2932)
1190(-2.9141, 0.2000, -0.0201)
1191(0.9517, 0.2000, -0.5217)
1191(1.1064, 0.2000, -1.2973)
1191(3.0545, 0.2000, -0.8755)
1191(1.0982, 0.2000, -1.7124)
1191(-2.5427, 0.2000, -1.2836)
1191(-2.9131, 0.2000, -0.0208)
1192(0.9297, 0.2000, -0.5247)
1192(1.0820, 0.2000, -1.2959)
1192(3.0793, 0.2000, -0.8808)
1192(1.0735, 0.2000, -1.7103)
1192(-2.5168, 0.2000, -1.2741)
1192(-2.9121, 0.2000, -0.0215)
1193(0.9078, 0.2000, -0.5278)
1193(1.0577, 0.2000, -1.2945)
1193(3.1040, 0.2000, -0.8860)
1193(1.0488, 0.2000, -1.7082)
1193(-2.4909, 0.2000, -1.2645)
1193(-2.9111, 0.2000, -0.0222)
1194(0.8858, 0.2000, -0.5308)
1194(1.0334, 0.2000, -1.2932)
1194(3.1287, 0.2000, -0.8913)
1194(1.0241, 0.2000, -1.7062)
1194(-2.4650, 0.2000, -1.2550)
1194(-2.9101, 0.2000, -0.0229)
1195(0.8639, 0.2000, -0.5339)
1195(1.0091, 0.2000, -1.2918)
1195(3.1534, 0.2000, -0.8966)
1195(0.9994, 0.2000, -1.7041)
1195(-2.4391, 0.2000, -1.2455)
1195(-2.9091, 0.2000, -0.0236)
1196(0.8419, 0.2000, -0.5369)
1196(0.9848, 0.2000, -1.2905)
1196(3.1781, 0.2000, -0.9019)
1196(0.9747, 0.2000, -1.7021)
1196(-2.4132, 0.2000, -1.2359)
1196(-2.9081, 0.2000, -0.0243)
1197(0.8200, 0.2000, -0.5400)
1197(0.9605, 0.2000, -1.2891)
1197(3.2028, 0.2000, -0.9072)
1197(0.9500, 0.2000, -1.7000)
1197(-2.3873, 0.2000, -1.2264)
1197(-2.9070, 0.2000, -0.0250)
1198(0.7967, 0.2000, -0.5461)
1198(0.9361, 0.2000, -1.2877)
1198(3.2276, 0.2000, -0.9125)
1198(0.9257, 0.2000, -1.6985)
1198(-2.3614, 0.2000, -1.2168)
1198(-2.9060, 0.2000, -0.0257)
1199(0.7733, 0.2000, -0.5521)
1199(0.9118, 0.2000, -1.2864)
1199(3.2523, 0.2000, -0.9177)
1199(0.9015, 0.2000, -1.6970)
1199(-2.3355, 0.2000, -1.2073)
1199(-2.9050, 0.2000, -0.0264)
1200(0.7500, 0.2000, -0.5582)
1200(0.8875, 0.2000, -1.2850)
1200(3.2770, 0.2000, -0.9230)
1200(0.8772, 0.2000, -1.6955)
1200(-2.3095, 0.2000, -1.1977)
1200(-2.9040, 0.2000, -0.0272)
1201(0.7267, 0.2000, -0.5642)
1201(0.8632, 0.2000, -1.2836)
1201(3.3017, 0.2000, -0.9283)
1201(0.8530, 0.2000, -1.6940)
1201(-2.2836, 0.2000, -1.1882)
1201(-2.9030, 0.2000, -0.0279)
1202(0.7033, 0.2000, -0.5703)
1202(0.8389, 0.2000, -1.2823)
1202(3.3264, 0.2000, -0.9336)
1202(0.8287, 0.2000, -1.6926)
1202(-2.2577, 0.2000, -1.1786)
1202(-2.9020, 0.2000, -0.0286)
1203(0.6800, 0.2000, -0.5764)
1203(0.8145, 0.2000, -1.2809)
1203(3.3511, 0.2000, -0.9389)
1203(0.8045, 0.2000, -1.6911)
1203(-2.2318, 0.2000, -1.1691)
1203(-2.9010, 0.2000, -0.0293)
1204(0.6567, 0.2000, -0.5824)
1204(0.7902, 0.2000, -1.2795)
1204(3.3759, 0.2000, -0.9442)
1204(0.7802, 0.2000, -1.6896)
1204(-2.2059, 0.2000, -1.1595)
1204(-2.9000, 0.2000, -0.0300)
1205(0.6333, 0.2000, -0.5885)
1205(0.7659, 0.2000, -1.2782)
1205(3.4006, 0.2000, -0.9494)
1205(0.7560, 0.2000, -1.6881)
1205(-2.1800, 0.2000, -1.1500)
1205(-2.8900, 0.2000, -0.0274)
1206(0.6100, 0.2000, -0.5945)
1206(0.7416, 0.2000, -1.2768)
1206(3.4253, 0.2000, -0.9547)
1206(0.7317, 0.2000, -1.6866)
1206(-2.1510, 0.2000, -1.1435)
1206(-2.8800, 0.2000, -0.0248)
1207(0.5867, 0.2000, -0.6006)
1207(0.7173, 0.2000, -1.2755)
1207(3.4500, 0.2000, -0.9600)
1207(0.7074, 0.2000, -1.6851)
1207(-2.1220, 0.2000, -1.1370)
1207(-2.8700, 0.2000, -0.0222)
1208(0.5633, 0.2000, -0.6067)
1208(0.6930, 0.2000, -1.2741)
1208(0.6832, 0.2000, -1.6836)
1208(-2.0930, 0.2000, -1.1305)
1208(-2.8600, 0.2000, -0.0196)
1209(0.5400, 0.2000, -0.6127)
1209(0.6686, 0.2000, -1.2727)
1209(0.6589, 0.2000, -1.6821)
1209(-2.0640, 0.2000, -1.1240)
1209(-2.8500, 0.2000, -0.0170)
1210(0.5167, 0.2000, -0.6188)
1210(0.6443, 0.2000, -1.2714)
1210(0.6347, 0.2000, -1.6806)
1210(-2.0350, 0.2000, -1.1175)
1210(-2.8400, 0.2000, -0.0144)
1211(0.4933, 0.2000, -0.6248)
1211(0.6200, 0.2000, -1.2700)
1211(0.6104, 0.2000, -1.6791)
1211(-2.0060, 0.2000, -1.1110)
1211(-2.8300, 0.2000, -0.0118)
1212(0.4700, 0.2000, -0.6309)
1212(0.5965, 0.2000, -1.2691)
1212(0.5862, 0.2000, -1.6777)
1212(-1.9770, 0.2000, -1.1045)
1212(-2.8200, 0.2000, -0.0093)
1213(0.4467, 0.2000, -0.6370)
1213(0.5730, 0.2000, -1.2681)
1213(0.5619, 0.2000, -1.6762)
1213(-1.9480, 0.2000, -1.0980)
1213(-2.8100, 0.2000, -0.0067)
1214(0.4233, 0.2000, -0.6430)
1214(0.5495, 0.2000, -1.2672)
1214(0.5377, 0.2000, -1.6747)
1214(-1.9190, 0.2000, -1.0915)
1214(-2.8000, 0.2000, -0.0041)
1215(0.4000, 0.2000, -0.6491)
1215(0.5260, 0.2000, -1.2663)
1215(0.5134, 0.2000, -1.6732)
1215(-1.8900, 0.2000, -1.0850)
1215(-2.7900, 0.2000, -0.0015)
1216(0.3767, 0.2000, -0.6552)
1216(0.5026, 0.2000, -1.2653)
1216(0.4891, 0.2000, -1.6717)
1216(-1.8610, 0.2000, -1.0785)
1216(-2.7800, 0.2000, 0.0011)
1217(0.3533, 0.2000, -0.6612)
1217(0.4791, 0.2000, -1.2644)
1217(0.4649, 0.2000, -1.6702)
1217(-1.8320, 0.2000, -1.0720)
1217(-2.7700, 0.2000, 0.0037)
1218(0.3300, 0.2000, -0.6673)
1218(0.4556, 0.2000, -1.2635)
1218(0.4406, 0.2000, -1.6687)
1218(-1.8030, 0.2000, -1.0655)
1218(-2.7600, 0.2000, 0.0063)
1219(0.3067, 0.2000, -0.6733)
1219(0.4321, 0.2000, -1.2626)
1219(0.4164, 0.2000, -1.6672)
1219(-1.7740, 0.2000, -1.0590)
1219(-2.7500, 0.2000, 0.0089)
1220(0.2833, 0.2000, -0.6794)
1220(0.4086, 0.2000, -1.2616)
1220(0.3921, 0.2000, -1.6657)
1220(-1.7450, 0.2000, -1.0525)
1220(-2.7400, 0.2000, 0.0115)
1221(0.2600, 0.2000, -0.6855)
1221(0.3851, 0.2000, -1.2607)
1221(0.3679, 0.2000, -1.6643)
1221(-1.7160, 0.2000, -1.0460)
1221(-2.7300, 0.2000, 0.0141)
1222(0.2367, 0.2000, -0.6915)
1222(0.3616, 0.2000, -1.2598)
1222(0.3436, 0.2000, -1.6628)
1222(-1.6870, 0.2000, -1.0395)
1222(-2.7200, 0.2000, 0.0167)
1223(0.2133, 0.2000, -0.6976)
1223(0.3381, 0.2000, -1.2588)
1223(0.3194, 0.2000, -1.6613)
1223(-1.6580, 0.2000, -1.0330)
1223(-2.7100, 0.2000, 0.0193)
1224(0.1900, 0.2000, -0.7036)
1224(0.3147, 0.2000, -1.2579)
1224(0.2951, 0.2000, -1.6598)
1224(-1.6290, 0.2000, -1.0265)
1224(-2.7000, 0.2000, 0.0219)
1225(0.1667, 0.2000, -0.7097)
1225(0.2912, 0.2000, -1.2570)
1225(0.2709, 0.2000, -1.6583)
1225(-1.6000, 0.2000, -1.0200)
1225(-2.6900, 0.2000, 0.0244)
1226(0.1433, 0.2000, -0.7158)
1226(0.2677, 0.2000, -1.2560)
1226(0.2466, 0.2000, -1.6568)
1226(-1.5742, 0.2000, -1.0115)
1226(-2.6800, 0.2000, 0.0270)
1227(0.1200, 0.2000, -0.7218)
1227(0.2442, 0.2000, -1.2551)
1227(0.2223, 0.2000, -1.6553)
1227(-1.5485, 0.2000, -1.0031)
1227(-2.6700, 0.2000, 0.0296)
1228(0.0967, 0.2000, -0.7279)
1228(0.2207, 0.2000, -1.2542)
1228(0.1981, 0.2000, -1.6538)
1228(-1.5227, 0.2000, -0.9946)
1228(-2.6600, 0.2000, 0.0322)
1229(0.0733, 0.2000, -0.7339)
1229(0.1972, 0.2000, -1.2533)
1229(0.1738, 0.2000, -1.6523)
1229(-1.4969, 0.2000, -0.9862)
1229(-2.6500, 0.2000, 0.0348)
1230(0.0500, 0.2000, -0.7400)
1230(0.1737, 0.2000, -1.2523)
1230(0.1496, 0.2000, -1.6509)
1230(-1.4712, 0.2000, -0.9777)
1230(-2.6400, 0.2000, 0.0374)
1231(0.0285, 0.2000, -0.7478)
1231(0.1502, 0.2000, -1.2514)
1231(0.1253, 0.2000, -1.6494)
1231(-1.4454, 0.2000, -0.9692)
1231(-2.6300, 0.2000, 0.0400)
1232(0.0070, 0.2000, -0.7556)
1232(0.1267, 0.2000, -1.2505)
1232(0.1011, 0.2000, -1.6479)
1232(-1.4196, 0.2000, -0.9608)
1232(-2.6180, 0.2000, 0.0406)
1233(-0.0144, 0.2000, -0.7633)
1233(0.1033, 0.2000, -1.2495)
1233(0.0768, 0.2000, -1.6464)
1233(-1.3938, 0.2000, -0.9523)
1233(-2.6060, 0.2000, 0.0411)
1234(-0.0359, 0.2000, -0.7711)
1234(0.0798, 0.2000, -1.2486)
1234(0.0526, 0.2000, -1.6449)
1234(-1.3681, 0.2000, -0.9438)
1234(-2.5940, 0.2000, 0.0417)
1235(-0.0574, 0.2000, -0.7789)
1235(0.0563, 0.2000, -1.2477)
1235(0.0283, 0.2000, -1.6434)
1235(-1.3423, 0.2000, -0.9354)
1235(-2.5820, 0.2000, 0.0423)
1236(-0.0789, 0.2000, -0.7867)
1236(0.0328, 0.2000, -1.2467)
1236(0.0040, 0.2000, -1.6419)
1236(-1.3165, 0.2000, -0.9269)
1236(-2.5700, 0.2000, 0.0429)
1237(-0.1004, 0.2000, -0.7944)
1237(0.0093, 0.2000, -1.2458)
1237(-0.0202, 0.2000, -1.6404)
1237(-1.2908, 0.2000, -0.9185)
1237(-2.5580, 0.2000, 0.0434)
1238(-0.1219, 0.2000, -0.8022)
1238(-0.0142, 0.2000, -1.2449)
1238(-0.0445, 0.2000, -1.6389)
1238(-1.2650, 0.2000, -0.9100)
1238(-2.5460, 0.2000, 0.0440)
1239(-0.1433, 0.2000, -0.8100)
1239(-0.0377, 0.2000, -1.2440)
1239(-0.0687, 0.2000, -1.6374)
1239(-1.2392, 0.2000, -0.9015)
1239(-2.5340, 0.2000, 0.0446)
1240(-0.1648, 0.2000, -0.8178)
1240(-0.0612, 0.2000, -1.2430)
1240(-0.0930, 0.2000, -1.6360)
1240(-1.2135, 0.2000, -0.8931)
1240(-2.5220, 0.2000, 0.0451)
1241(-0.1863, 0.2000, -0.8256)
1241(-0.0847, 0.2000, -1.2421)
1241(-0.1172, 0.2000, -1.6345)
1241(-1.1877, 0.2000, -0.8846)
1241(-2.5100, 0.2000, 0.0457)
1242(-0.2078, 0.2000, -0.8333)
1242(-0.1081, 0.2000, -1.2412)
1242(-0.1415, 0.2000, -1.6330)
1242(-1.1619, 0.2000, -0.8762)
1242(-2.4980, 0.2000, 0.0463)
1243(-0.2293, 0.2000, -0.8411)
1243(-0.1316, 0.2000, -1.2402)
1243(-0.1657, 0.2000, -1.6315)
1243(-1.1362, 0.2000, -0.8677)
1243(-2.4860, 0.2000, 0.0469)
1244(-0.2507, 0.2000, -0.8489)
1244(-0.1551, 0.2000, -1.2393)
1244(-0.1900, 0.2000, -1.6300)
1244(-1.1104, 0.2000, -0.8592)
1244(-2.4740, 0.2000, 0.0474)
1245(-0.2722, 0.2000, -0.8567)
1245(-0.1786, 0.2000, -1.2384)
1245(-0.2127, 0.2000, -1.6295)
1245(-1.0846, 0.2000, -0.8508)
1245(-2.4620, 0.2000, 0.0480)
1246(-0.2937, 0.2000, -0.8644)
1246(-0.2021, 0.2000, -1.2374)
1246(-0.2354, 0.2000, -1.6290)
1246(-1.0588, 0.2000, -0.8423)
1246(-2.4500, 0.2000, 0.0486)
1247(-0.3152, 0.2000, -0.8722)
1247(-0.2256, 0.2000, -1.2365)
1247(-0.2580, 0.2000, -1.6285)
1247(-1.0331, 0.2000, -0.8338)
1247(-2.4380, 0.2000, 0.0491)
1248(-0.3367, 0.2000, -0.8800)
1248(-0.2491, 0.2000, -1.2356)
1248(-0.2807, 0.2000, -1.6280)
1248(-1.0073, 0.2000, -0.8254)
1248(-2.4260, 0.2000, 0.0497)
1249(-0.3581, 0.2000, -0.8878)
1249(-0.2726, 0.2000, -1.2347)
1249(-0.3034, 0.2000, -1.6276)
1249(-0.9815, 0.2000, -0.8169)
1249(-2.4140, 0.2000, 0.0503)
1250(-0.3796, 0.2000, -0.8956)
1250(-0.2960, 0.2000, -1.2337)
1250(-0.3261, 0.2000, -1.6271)
1250(-0.9558, 0.2000, -0.8085)
1250(-2.4020, 0.2000, 0.0509)
1251(-0.4011, 0.2000, -0.9033)
1251(-0.3195, 0.2000, -1.2328)
1251(-0.3488, 0.2000, -1.6266)
1251(-0.9300, 0.2000, -0.8000)
1251(-2.3900, 0.2000, 0.0514)
1252(-0.4226, 0.2000, -0.9111)
1252(-0.3430, 0.2000, -1.2319)
1252(-0.3715, 0.2000, -1.6261)
1252(-0.9043, 0.2000, -0.7971)
1252(-2.3780, 0.2000, 0.0520)
1253(-0.4441, 0.2000, -0.9189)
1253(-0.3665, 0.2000, -1.2309)
1253(-0.3941, 0.2000, -1.6256)
1253(-0.8786, 0.2000, -0.7943)
1253(-2.3660, 0.2000, 0.0526)
1254(-0.4656, 0.2000, -0.9267)
1254(-0.3900, 0.2000, -1.2300)
1254(-0.4168, 0.2000, -1.6251)
1254(-0.8529, 0.2000, -0.7914)
1254(-2.3540, 0.2000, 0.0531)
1255(-0.4870, 0.2000, -0.9344)
1255(-0.4124, 0.2000, -1.2311)
1255(-0.4395, 0.2000, -1.6246)
1255(-0.8271, 0.2000, -0.7886)
1255(-2.3420, 0.2000, 0.0537)
1256(-0.5085, 0.2000, -0.9422)
1256(-0.4349, 0.2000, -1.2322)
1256(-0.4622, 0.2000, -1.6241)
1256(-0.8014, 0.2000, -0.7857)
1256(-2.3300, 0.2000, 0.0543)
1257(-0.5300, 0.2000, -0.9500)
1257(-0.4573, 0.2000, -1.2333)
1257(-0.4849, 0.2000, -1.6237)
1257(-0.7757, 0.2000, -0.7829)
1257(-2.3180, 0.2000, 0.0549)
1258(-0.5511, 0.2000, -0.9514)
1258(-0.4798, 0.2000, -1.2344)
1258(-0.5076, 0.2000, -1.6232)
1258(-0.7500, 0.2000, -0.7800)
1258(-2.3060, 0.2000, 0.0554)
1259(-0.5722, 0.2000, -0.9528)
1259(-0.5022, 0.2000, -1.2356)
1259(-0.5302, 0.2000, -1.6227)
1259(-0.7243, 0.2000, -0.7771)
1259(-2.2940, 0.2000, 0.0560)
1260(-0.5933, 0.2000, -0.9542)
1260(-0.5247, 0.2000, -1.2367)
1260(-0.5529, 0.2000, -1.6222)
1260(-0.6986, 0.2000, -0.7743)
1260(-2.2820, 0.2000, 0.0566)
1261(-0.6144, 0.2000, -0.9556)
1261(-0.5471, 0.2000, -1.2378)
1261(-0.5756, 0.2000, -1.6217)
1261(-0.6729, 0.2000, -0.7714)
1261(-2.2700, 0.2000, 0.0571)
1262(-0.6356, 0.2000, -0.9569)
1262(-0.5696, 0.2000, -1.2389)
1262(-0.5983, 0.2000, -1.6212)
1262(-0.6471, 0.2000, -0.7686)
1262(-2.2580, 0.2000, 0.0577)
1263(-0.6567, 0.2000, -0.9583)
1263(-0.5920, 0.2000, -1.2400)
1263(-0.6210, 0.2000, -1.6207)
1263(-0.6214, 0.2000, -0.7657)
1263(-2.2460, 0.2000, 0.0583)
1264(-0.6778, 0.2000, -0.9597)
1264(-0.6144, 0.2000, -1.2411)
1264(-0.6437, 0.2000, -1.6202)
1264(-0.5957, 0.2000, -0.7629)
1264(-2.2340, 0.2000, 0.0589)
1265(-0.6989, 0.2000, -0.9611)
1265(-0.6369, 0.2000, -1.2422)
1265(-0.6663, 0.2000, -1.6198)
1265(-0.5700, 0.2000, -0.7600)
1265(-2.2220, 0.2000, 0.0594)
1266(-0.7200, 0.2000, -0.9625)
1266(-0.6593, 0.2000, -1.2433)
1266(-0.6890, 0.2000, -1.6193)
1266(-0.5443, 0.2000, -0.7571)
1266(-2.2100, 0.2000, 0.0600)
1267(-0.7411, 0.2000, -0.9639)
1267(-0.6818, 0.2000, -1.2444)
1267(-0.7117, 0.2000, -1.6188)
1267(-0.5186, 0.2000, -0.7543)
1267(-2.1989, 0.2000, 0.0611)
1268(-0.7622, 0.2000, -0.9653)
1268(-0.7042, 0.2000, -1.2456)
1268(-0.7344, 0.2000, -1.6183)
1268(-0.4929, 0.2000, -0.7514)
1268(-2.1877, 0.2000, 0.0623)
1269(-0.7833, 0.2000, -0.9667)
1269(-0.7267, 0.2000, -1.2467)
1269(-0.7571, 0.2000, -1.6178)
1269(-0.4671, 0.2000, -0.7486)
1269(-2.1766, 0.2000, 0.0634)
1270(-0.8044, 0.2000, -0.9681)
1270(-0.7491, 0.2000, -1.2478)
1270(-0.7798, 0.2000, -1.6173)
1270(-0.4414, 0.2000, -0.7457)
1270(-2.1654, 0.2000, 0.0646)
1271(-0.8256, 0.2000, -0.9694)
1271(-0.7716, 0.2000, -1.2489)
1271(-0.8024, 0.2000, -1.6168)
1271(-0.4157, 0.2000, -0.7429)
1271(-2.1543, 0.2000, 0.0657)
1272(-0.8467, 0.2000, -0.9708)
1272(-0.7940, 0.2000, -1.2500)
1272(-0.8251, 0.2000, -1.6163)
1272(-0.3900, 0.2000, -0.7400)
1272(-2.1431, 0.2000, 0.0669)
1273(-0.8678, 0.2000, -0.9722)
1273(-0.8164, 0.2000, -1.2511)
